"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2013","Lithuania","Total","Total","Number","2 971 905",""
"2013","Lithuania","Total","Males","Number","1 368 891",""
"2013","Lithuania","Total","Females","Number","1 603 014",""
"2013","Luxembourg","Total","Total","Number","537 039",""
"2013","Luxembourg","Total","Males","Number","268 412",""
"2013","Luxembourg","Total","Females","Number","268 627",""
"2013","Hungary","Total","Total","Number","9 908 798",""
"2013","Hungary","Total","Males","Number","4 715 953",""
"2013","Hungary","Total","Females","Number","5 192 845",""
"2013","Malta","Total","Total","Number","422 509",""
"2013","Malta","Total","Males","Number","210 383",""
"2013","Malta","Total","Females","Number","212 126",""
"2013","Netherlands","Total","Total","Number","16 779 575",""
"2013","Netherlands","Total","Males","Number","8 307 339",""
"2013","Netherlands","Total","Females","Number","8 472 236",""
"2013","Austria","Total","Total","Number","8 451 860",""
"2013","Austria","Total","Males","Number","4 123 622",""
"2013","Austria","Total","Females","Number","4 328 238",""
"2013","Poland","Total","Total","Number","38 062 535",""
"2013","Poland","Total","Males","Number","18 426 093",""
"2013","Poland","Total","Females","Number","19 636 442",""
"2013","Portugal","Total","Total","Number","10 487 289",""
"2013","Portugal","Total","Males","Number","4 995 697",""
"2013","Portugal","Total","Females","Number","5 491 592",""
"2013","Romania","Total","Total","Number","20 020 074",""
"2013","Romania","Total","Males","Number","9 761 480",""
"2013","Romania","Total","Females","Number","10 258 594",""
"2013","Slovenia","Total","Total","Number","2 058 821",""
"2013","Slovenia","Total","Males","Number","1 019 061",""
"2013","Slovenia","Total","Females","Number","1 039 760",""
"2013","Slovakia","Total","Total","Number","5 410 836",""
"2013","Slovakia","Total","Males","Number","2 635 979",""
"2013","Slovakia","Total","Females","Number","2 774 857",""
"2013","Finland","Total","Total","Number","5 426 674",""
"2013","Finland","Total","Males","Number","2 666 622",""
"2013","Finland","Total","Females","Number","2 760 052",""
"2013","Sweden","Total","Total","Number","9 555 893",""
"2013","Sweden","Total","Males","Number","4 765 905",""
"2013","Sweden","Total","Females","Number","4 789 988",""
"2013","United Kingdom","Total","Total","Number","63 905 342",""
"2013","United Kingdom","Total","Males","Number","31 424 121",""
"2013","United Kingdom","Total","Females","Number","32 481 221",""
"2013","Iceland","Total","Total","Number","321 857",""
"2013","Iceland","Total","Males","Number","161 438",""
"2013","Iceland","Total","Females","Number","160 419",""
"2013","Liechtenstein","Total","Total","Number","36 838",""
"2013","Liechtenstein","Total","Males","Number","18 247",""
"2013","Liechtenstein","Total","Females","Number","18 591",""
"2013","Norway","Total","Total","Number","5 051 275",""
"2013","Norway","Total","Males","Number","2 535 908",""
"2013","Norway","Total","Females","Number","2 515 367",""
"2013","Switzerland","Total","Total","Number","8 039 060",""
"2013","Switzerland","Total","Males","Number","3 968 524",""
"2013","Switzerland","Total","Females","Number","4 070 536",""
"2013","Montenegro","Total","Total","Number","620 893",""
"2013","Montenegro","Total","Males","Number","306 801",""
"2013","Montenegro","Total","Females","Number","314 092",""
"2013","North Macedonia","Total","Total","Number","2 062 294",""
"2013","North Macedonia","Total","Males","Number","1 033 138",""
"2013","North Macedonia","Total","Females","Number","1 029 156",""
"2013","Albania","Total","Total","Number","2 897 770",""
"2013","Albania","Total","Males","Number","1 460 577",""
"2013","Albania","Total","Females","Number","1 437 193",""
"2013","Serbia","Total","Total","Number","7 181 505",""
"2013","Serbia","Total","Males","Number","3 497 008",""
"2013","Serbia","Total","Females","Number","3 684 497",""
"2013","Turkey","Total","Total","Number","75 627 384",""
"2013","Turkey","Total","Males","Number","37 956 168",""
"2013","Turkey","Total","Females","Number","37 671 216",""
"2013","Andorra","Total","Total","Number","76 246",""
"2013","Andorra","Total","Males","Number","38 838",""
"2013","Andorra","Total","Females","Number","37 408",""
"2013","Belarus","Total","Total","Number","9 463 840",""
"2013","Belarus","Total","Males","Number","4 397 526",""
"2013","Belarus","Total","Females","Number","5 066 314",""
"2013","Bosnia and Herzegovina","Total","Total","Number",":",""
"2013","Bosnia and Herzegovina","Total","Males","Number",":",""
"2013","Bosnia and Herzegovina","Total","Females","Number",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"2013","Moldova","Total","Total","Number","3 559 497",""
"2013","Moldova","Total","Males","Number","1 712 346",""
"2013","Moldova","Total","Females","Number","1 847 151",""
"2013","Monaco","Total","Total","Number",":",""
"2013","Monaco","Total","Males","Number",":",""
"2013","Monaco","Total","Females","Number",":",""
"2013","Russia","Total","Total","Number",":",""
"2013","Russia","Total","Males","Number",":",""
"2013","Russia","Total","Females","Number",":",""
"2013","San Marino","Total","Total","Number","33 562",""
"2013","San Marino","Total","Males","Number","16 328",""
"2013","San Marino","Total","Females","Number","17 234",""
"2013","Ukraine","Total","Total","Number","45 372 692",""
"2013","Ukraine","Total","Males","Number","20 962 744",""
"2013","Ukraine","Total","Females","Number","24 409 948",""
"2013","Armenia","Total","Total","Number",":",""
"2013","Armenia","Total","Males","Number",":",""
"2013","Armenia","Total","Females","Number",":",""
"2013","Azerbaijan","Total","Total","Number","9 356 483",""
"2013","Azerbaijan","Total","Males","Number","4 648 793",""
"2013","Azerbaijan","Total","Females","Number","4 707 690",""
"2013","Georgia","Total","Total","Number",":",""
"2013","Georgia","Total","Males","Number",":",""
"2013","Georgia","Total","Females","Number",":",""
"2014","Belgium","Total","Total","Number","11 180 840",""
"2014","Belgium","Total","Males","Number","5 493 792",""
"2014","Belgium","Total","Females","Number","5 687 048",""
"2014","Bulgaria","Total","Total","Number","7 245 677",""
"2014","Bulgaria","Total","Males","Number","3 524 945",""
"2014","Bulgaria","Total","Females","Number","3 720 732",""
"2014","Czechia","Total","Total","Number","10 512 419",""
"2014","Czechia","Total","Males","Number","5 162 380",""
"2014","Czechia","Total","Females","Number","5 350 039",""
"2014","Denmark","Total","Total","Number","5 627 235",""
"2014","Denmark","Total","Males","Number","2 792 279",""
"2014","Denmark","Total","Females","Number","2 834 956",""
"2014","Germany including former GDR","Total","Total","Number","80 767 463",""
"2014","Germany including former GDR","Total","Males","Number","39 556 923",""
"2014","Germany including former GDR","Total","Females","Number","41 210 540",""
"2014","Estonia","Total","Total","Number","1 315 819",""
"2014","Estonia","Total","Males","Number","614 919",""
"2014","Estonia","Total","Females","Number","700 900",""
"2014","Ireland","Total","Total","Number","4 637 852",""
"2014","Ireland","Total","Males","Number","2 295 850",""
"2014","Ireland","Total","Females","Number","2 342 002",""
"2014","Greece","Total","Total","Number","10 926 807",""
"2014","Greece","Total","Males","Number","5 313 239",""
"2014","Greece","Total","Females","Number","5 613 568",""
"2014","Spain","Total","Total","Number","46 512 199",""
"2014","Spain","Total","Males","Number","22 877 461",""
"2014","Spain","Total","Females","Number","23 634 738",""
"2014","France","Total","Total","Number","66 165 980","b"
"2014","France","Total","Males","Number","32 045 129","b"
"2014","France","Total","Females","Number","34 120 851","b"
"2014","France (metropolitan)","Total","Total","Number",":",""
"2014","France (metropolitan)","Total","Males","Number",":",""
"2014","France (metropolitan)","Total","Females","Number",":",""
"2014","Croatia","Total","Total","Number","4 246 809",""
"2014","Croatia","Total","Males","Number","2 049 748",""
"2014","Croatia","Total","Females","Number","2 197 061",""
"2014","Italy","Total","Total","Number","60 782 668",""
"2014","Italy","Total","Males","Number","29 484 564",""
"2014","Italy","Total","Females","Number","31 298 104",""
"2014","Cyprus","Total","Total","Number","858 000",""
"2014","Cyprus","Total","Males","Number","417 538",""
"2014","Cyprus","Total","Females","Number","440 462",""
"2014","Latvia","Total","Total","Number","2 001 468",""
"2014","Latvia","Total","Males","Number","917 045",""
"2014","Latvia","Total","Females","Number","1 084 423",""
"2014","Lithuania","Total","Total","Number","2 943 472",""
"2014","Lithuania","Total","Males","Number","1 355 995",""
"2014","Lithuania","Total","Females","Number","1 587 477",""
"2014","Luxembourg","Total","Total","Number","549 680",""
"2014","Luxembourg","Total","Males","Number","275 117",""
"2014","Luxembourg","Total","Females","Number","274 563",""
"2014","Hungary","Total","Total","Number","9 877 365",""
"2014","Hungary","Total","Males","Number","4 703 391",""
"2014","Hungary","Total","Females","Number","5 173 974",""
"2014","Malta","Total","Total","Number","429 424",""
"2014","Malta","Total","Males","Number","214 533",""
"2014","Malta","Total","Females","Number","214 891",""
"2014","Netherlands","Total","Total","Number","16 829 289",""
"2014","Netherlands","Total","Males","Number","8 334 385",""
"2014","Netherlands","Total","Females","Number","8 494 904",""
"2014","Austria","Total","Total","Number","8 507 786",""
"2014","Austria","Total","Males","Number","4 155 339",""
"2014","Austria","Total","Females","Number","4 352 447",""
"2014","Poland","Total","Total","Number","38 017 856",""
"2014","Poland","Total","Males","Number","18 403 964",""
"2014","Poland","Total","Females","Number","19 613 892",""
"2014","Portugal","Total","Total","Number","10 427 301",""
"2014","Portugal","Total","Males","Number","4 958 020",""
"2014","Portugal","Total","Females","Number","5 469 281",""
"2014","Romania","Total","Total","Number","19 947 311",""
"2014","Romania","Total","Males","Number","9 746 052",""
"2014","Romania","Total","Females","Number","10 201 259",""
"2014","Slovenia","Total","Total","Number","2 061 085",""
"2014","Slovenia","Total","Males","Number","1 020 874",""
"2014","Slovenia","Total","Females","Number","1 040 211",""
"2014","Slovakia","Total","Total","Number","5 415 949",""
"2014","Slovakia","Total","Males","Number","2 639 060",""
"2014","Slovakia","Total","Females","Number","2 776 889",""
"2014","Finland","Total","Total","Number","5 451 270",""
"2014","Finland","Total","Males","Number","2 680 364",""
"2014","Finland","Total","Females","Number","2 770 906",""
"2014","Sweden","Total","Total","Number","9 644 864",""
"2014","Sweden","Total","Males","Number","4 814 357",""
"2014","Sweden","Total","Females","Number","4 830 507",""
"2014","United Kingdom","Total","Total","Number","64 351 203",""
"2014","United Kingdom","Total","Males","Number","31 663 387",""
"2014","United Kingdom","Total","Females","Number","32 687 816",""
"2014","Iceland","Total","Total","Number","325 671",""
"2014","Iceland","Total","Males","Number","163 318",""
"2014","Iceland","Total","Females","Number","162 353",""
"2014","Liechtenstein","Total","Total","Number","37 129",""
"2014","Liechtenstein","Total","Males","Number","18 400",""
"2014","Liechtenstein","Total","Females","Number","18 729",""
"2014","Norway","Total","Total","Number","5 107 970",""
"2014","Norway","Total","Males","Number","2 567 007",""
"2014","Norway","Total","Females","Number","2 540 963",""
"2014","Switzerland","Total","Total","Number","8 139 631",""
"2014","Switzerland","Total","Males","Number","4 022 091",""
"2014","Switzerland","Total","Females","Number","4 117 540",""
"2014","Montenegro","Total","Total","Number","621 521",""
"2014","Montenegro","Total","Males","Number","307 155",""
"2014","Montenegro","Total","Females","Number","314 366",""
"2014","North Macedonia","Total","Total","Number","2 065 769",""
"2014","North Macedonia","Total","Males","Number","1 034 841",""
"2014","North Macedonia","Total","Females","Number","1 030 928",""
"2014","Albania","Total","Total","Number","2 892 394",""
"2014","Albania","Total","Males","Number","1 461 567",""
"2014","Albania","Total","Females","Number","1 430 827",""
"2014","Serbia","Total","Total","Number","7 146 759",""
"2014","Serbia","Total","Males","Number","3 479 863",""
"2014","Serbia","Total","Females","Number","3 666 896",""
"2014","Turkey","Total","Total","Number","76 667 864",""
"2014","Turkey","Total","Males","Number","38 473 360",""
"2014","Turkey","Total","Females","Number","38 194 504",""
"2014","Andorra","Total","Total","Number",":",""
"2014","Andorra","Total","Males","Number",":",""
"2014","Andorra","Total","Females","Number",":",""
"2014","Belarus","Total","Total","Number","9 468 154",""
"2014","Belarus","Total","Males","Number","4 401 211",""
"2014","Belarus","Total","Females","Number","5 066 943",""
"2014","Bosnia and Herzegovina","Total","Total","Number",":",""
"2014","Bosnia and Herzegovina","Total","Males","Number",":",""
